url,title,price,security,ceiling_height,Год постройки,district,residential_complex,furnished,parking,bathroom_type,apartment_condition,building_type,rooms,current_floor,total_floors,area_m2,address,district_lat,district_lon,apartment_lat,apartment_lon,coord_level
https://krisha.kz/a/show/1008311441,"1-комнатная квартира · 37 м² · 11/22 этаж, Туркестан 14 — Ботанического сада",32900000,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение",3.0,2018,"Есильский район, Астана, Казахстан",Коркем 3,полностью,паркинг,совмещенный,свежий ремонт,монолитный,1.0,11.0,22.0,37.0,Туркестан 14 — Ботанического сада,51.12,71.43,51.1083722,71.4258082,Complex
https://krisha.kz/a/show/689175736,"3-комнатная квартира · 90 м² · 6/10 этаж, Казыбек би 3/1 — Казыбек Би",68000000,"домофон, видеонаблюдение",3.0,2022,"Есильский район, Астана, Казахстан",Sen,полностью,Во дворе/не указано,2 с/у и более,свежий ремонт,кирпичный,3.0,6.0,10.0,90.0,Казыбек би 3/1 — Казыбек Би,51.12,71.43,51.12,71.43,District
https://krisha.kz/a/show/1010387060,"2-комнатная квартира · 48.2 м² · 5/12 этаж, Бурхар жарау 32/1",33666000,домофон,3.0,2026,"Есильский район, Астана, Казахстан",Triumph City,полностью,паркинг,совмещенный,свежий ремонт,монолитный,2.0,5.0,12.0,48.2,Бурхар жарау 32/1,51.12,71.43,51.12,71.43,District
https://krisha.kz/a/show/1010310695,"2-комнатная квартира · 44 м² · 6/7 этаж, Сарытогай 13",23500000,видеонаблюдение,2.7,2023,"Есильский район, Астана, Казахстан",AVIATOR ll,полностью,рядом охраняемая стоянка,совмещенный,свежий ремонт,кирпичный,2.0,6.0,7.0,44.0,Сарытогай 13,51.12,71.43,51.0524566,71.4162033,Complex
https://krisha.kz/a/show/1004698974,"2-комнатная квартира · 61.02 м², Улы Дала 14",42103800,"домофон, видеонаблюдение",2.65,2026,"Нуринский район, Астана, Казахстан",UIA.DARYN,без мебели,Во дворе/не указано,совмещенный,Не указано,монолитный,2.0,6.0,11.0,61.02,Улы Дала 14,51.1,71.38,51.1054422,71.3517923,Complex
https://krisha.kz/a/show/1004699515,"1-комнатная квартира · 38.61 м², Е 909 29",29768310,"домофон, видеонаблюдение",3.0,2026,"Нуринский район, Астана, Казахстан",UIA.TARIH,без мебели,Во дворе/не указано,совмещенный,Не указано,кирпичный,1.0,6.0,11.0,38.61,Е 909 29,51.1,71.38,51.1,71.38,District
https://krisha.kz/a/show/1010223067,"1-комнатная квартира · 38 м² · 9/17 этаж, Туран 50/3, 50/4, 50/5",32500000,"домофон, видеонаблюдение",3.0,2023,"Есильский район, Астана, Казахстан",Бухар Жырау,полностью,Во дворе/не указано,совмещенный,"не новый, но аккуратный ремонт",монолитный,1.0,9.0,17.0,38.0,"Туран 50/3, 50/4, 50/5",51.12,71.43,51.0988262,71.4277518,Complex
https://krisha.kz/a/show/1010206654,"1-комнатная квартира · 39 м² · 9/9 этаж, Ахмет Байтурсынулы 39, 39/1, 39/2, 39/3 — Т. Жургенова",20500000,"домофон, видеонаблюдение",2.7,2021,"Сарыаркинский район, Астана, Казахстан",Сатурн,полностью,паркинг,совмещенный,"не новый, но аккуратный ремонт",кирпичный,1.0,9.0,9.0,39.0,"Ахмет Байтурсынулы 39, 39/1, 39/2, 39/3 — Т. Жургенова",51.117,71.565,51.1204563,71.5000868,Complex
https://krisha.kz/a/show/1008411683,"4-комнатная квартира · 106.78 м² · 11/14 этаж, Казыбек би 41/1 — Улы дала",57000000,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",3.0,2025,"Нуринский район, Астана, Казахстан",Salman City,без мебели,паркинг,2 с/у и более,Не указано,монолитный,4.0,11.0,14.0,106.78,Казыбек би 41/1 — Улы дала,51.1,71.38,51.0971403,71.3824795,Complex
https://krisha.kz/a/show/1008159304,"2-комнатная квартира · 59 м² · 12/14 этаж, Сарайшык 5 — Кабанбай батыра",37000000,видеодомофон,2.7,2012,"Есильский район, Астана, Казахстан",Лазурный квартал,полностью,паркинг,раздельный,"не новый, но аккуратный ремонт",монолитный,2.0,12.0,14.0,59.0,Сарайшык 5 — Кабанбай батыра,51.12,71.43,51.1351278,71.4273403,Complex
https://krisha.kz/a/show/1010223067,"1-комнатная квартира · 38 м² · 9/17 этаж, Туран 50/3, 50/4, 50/5",32500000,"домофон, видеонаблюдение",3.0,2023,"Есильский район, Астана, Казахстан",Бухар Жырау,полностью,Во дворе/не указано,совмещенный,"не новый, но аккуратный ремонт",монолитный,1.0,9.0,17.0,38.0,"Туран 50/3, 50/4, 50/5",51.12,71.43,51.0988262,71.4277518,Complex
https://krisha.kz/a/show/1010206654,"1-комнатная квартира · 39 м² · 9/9 этаж, Ахмет Байтурсынулы 39, 39/1, 39/2, 39/3 — Т. Жургенова",20500000,"домофон, видеонаблюдение",2.7,2021,"Сарыаркинский район, Астана, Казахстан",Сатурн,полностью,паркинг,совмещенный,"не новый, но аккуратный ремонт",кирпичный,1.0,9.0,9.0,39.0,"Ахмет Байтурсынулы 39, 39/1, 39/2, 39/3 — Т. Жургенова",51.117,71.565,51.1204563,71.5000868,Complex
https://krisha.kz/a/show/1008411683,"4-комнатная квартира · 106.78 м² · 11/14 этаж, Казыбек би 41/1 — Улы дала",57000000,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",3.0,2025,"Нуринский район, Астана, Казахстан",Salman City,без мебели,паркинг,2 с/у и более,Не указано,монолитный,4.0,11.0,14.0,106.78,Казыбек би 41/1 — Улы дала,51.1,71.38,51.0971403,71.3824795,Complex
https://krisha.kz/a/show/1008159304,"2-комнатная квартира · 59 м² · 12/14 этаж, Сарайшык 5 — Кабанбай батыра",37000000,видеодомофон,2.7,2012,"Есильский район, Астана, Казахстан",Лазурный квартал,полностью,паркинг,раздельный,"не новый, но аккуратный ремонт",монолитный,2.0,12.0,14.0,59.0,Сарайшык 5 — Кабанбай батыра,51.12,71.43,51.1351278,71.4273403,Complex
https://krisha.kz/a/show/1006470454,"3-комнатная квартира · 115 м² · 7/12 этаж, Нажимеденова 34 — Жумабаева",65500000,"решетки на окнах, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",3.0,2017,"Сарыаркинский район, Астана, Казахстан",Бейбарыс,частично,паркинг,2 с/у и более,Не указано,монолитный,3.0,7.0,12.0,115.0,Нажимеденова 34 — Жумабаева,51.117,71.565,51.1728973,71.3594164,Complex
https://krisha.kz/a/show/1010580744,"4-комнатная квартира · 102 м² · 2/15 этаж, Кошкарбаева 37 — Жумабаева",74900000,"охрана, домофон, видеонаблюдение",2.8,2016,"Алматинский район, Астана, Казахстан",Nur Aspan,полностью,паркинг,2 с/у и более,свежий ремонт,монолитный,4.0,2.0,15.0,102.0,Кошкарбаева 37 — Жумабаева,51.15,71.5,51.129139,71.4950586,Complex
https://krisha.kz/a/show/1010241463,"1-комнатная квартира · 44.6 м² · 10/12 этаж, Нажмиденова 15",27000000,"домофон, видеонаблюдение, видеодомофон",2.7,2024,"Сарыаркинский район, Астана, Казахстан",Гималаи,без мебели,паркинг,совмещенный,Не указано,кирпичный,1.0,10.0,12.0,44.6,Нажмиденова 15,51.117,71.565,51.1173834,71.5128682,Complex
https://krisha.kz/a/show/1009229903,"2-комнатная квартира · 52.3 м² · 5/14 этаж, Байтурсынова 16 — А51",40500000,"домофон, видеонаблюдение",2.85,2022,"Алматинский район, Астана, Казахстан",Bai-Tursyn,частично,паркинг,совмещенный,Не указано,монолитный,2.0,5.0,14.0,52.3,Байтурсынова 16 — А51,51.15,71.5,51.1171065,71.5176628,Address
https://krisha.kz/a/show/1008666915,"2-комнатная квартира · 56 м² · 4/9 этаж, проспект Мангилик Ел участок 41 — Бухар Жырау",56000000,"домофон, видеонаблюдение, видеодомофон",3.0,2021,"Есильский район, Астана, Казахстан",S Club,полностью,паркинг,совмещенный,"не новый, но аккуратный ремонт",монолитный,2.0,4.0,9.0,56.0,проспект Мангилик Ел участок 41 — Бухар Жырау,51.12,71.43,51.1016776,71.4273209,Complex
https://krisha.kz/a/show/1002015452,"2-комнатная квартира · 67.1 м² · 5/9 этаж, Сауран 5",35500000,"домофон, видеонаблюдение",2.7,2006,"Есильский район, Астана, Казахстан",Панельный дом/Не указан,частично,паркинг,совмещенный,требует ремонта,кирпичный,2.0,5.0,9.0,67.1,Сауран 5,51.12,71.43,51.1208035,71.4199543,Address
https://krisha.kz/a/show/1003077516,"4-комнатная квартира · 144 м², пересечение пр. Мәңгілік Ел и ул. Хусейн бен Талал 9/3",100800000,"домофон, видеонаблюдение",3.0,2027,"Есильский район, Астана, Казахстан",Sanara,без мебели,Во дворе/не указано,2 с/у и более,Не указано,монолитный,4.0,6.0,11.0,144.0,пересечение пр. Мәңгілік Ел и ул. Хусейн бен Талал 9/3,51.12,71.43,51.081671,71.4177496,Complex
https://krisha.kz/a/show/1002693267,"2-комнатная квартира · 45.88 м², Кенесары 54",32483040,"домофон, видеонаблюдение",3.0,2026,"Байконурский район, Астана, Казахстан",DARMEN,без мебели,Во дворе/не указано,совмещенный,Не указано,монолитный,2.0,6.0,11.0,45.88,Кенесары 54,51.145,71.465,51.1626017,71.4051081,Address
https://krisha.kz/a/show/698214870,"2-комнатная квартира · 50.9 м², Турар Рыскулов 18",43010500,"домофон, видеонаблюдение",3.0,2025,"Есильский район, Астана, Казахстан",MoD. Urban,без мебели,Во дворе/не указано,совмещенный,Не указано,монолитный,2.0,6.0,11.0,50.9,Турар Рыскулов 18,51.12,71.43,51.080482,71.4376449,Complex
https://krisha.kz/a/show/1010836131,"2-комнатная квартира · 40 м² · 12/12 этаж, E 15 16",33000000,"домофон, видеонаблюдение, видеодомофон",3.0,2025,"Нуринский район, Астана, Казахстан",Baidaulet,полностью,паркинг,совмещенный,свежий ремонт,кирпичный,2.0,12.0,12.0,40.0,E 15 16,51.1,71.38,51.1274971,71.3650814,Address
https://krisha.kz/a/show/1010792818,"2-комнатная квартира · 76 м² · 7/43 этаж, Достык 5/1",41000000,"охрана, домофон, сигнализация, видеонаблюдение, консьерж",2.8,2009,"Есильский район, Астана, Казахстан",Северное сияние,полностью,паркинг,совмещенный,"не новый, но аккуратный ремонт",монолитный,2.0,7.0,43.0,76.0,Достык 5/1,51.12,71.43,51.1284157,71.421788,Address
https://krisha.kz/a/show/1010830356,"1-комнатная квартира · 10 м² · 3/5 этаж, Шонанулы 41",3500000,"домофон, видеонаблюдение",2.7,1982,"Астана, Казахстан",Панельный дом/Не указан,без мебели,Во дворе/не указано,совмещенный,"не новый, но аккуратный ремонт",кирпичный,1.0,3.0,5.0,10.0,Шонанулы 41,51.133,71.433,51.1955171,71.4296094,Address
https://krisha.kz/a/show/1010508347,"3-комнатная квартира · 67 м² · 4/12 этаж, Култегин 4а",51000000,"домофон, видеонаблюдение",3.0,2025,"Нуринский район, Астана, Казахстан",Eleven,без мебели,паркинг,2 с/у и более,Не указано,монолитный,3.0,4.0,12.0,67.0,Култегин 4а,51.1,71.38,51.1264277,71.3726272,Complex
https://krisha.kz/a/show/1010716270,"2-комнатная квартира · 60 м² · 4/12 этаж, Тауелсиздик 25/2 — Тәуелсіздік- Щарль де Голль",53500000,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",3.0,2025,"Алматинский район, Астана, Казахстан",TAMASHA,полностью,паркинг,совмещенный,свежий ремонт,кирпичный,2.0,4.0,12.0,60.0,Тауелсиздик 25/2 — Тәуелсіздік- Щарль де Голль,51.15,71.5,51.1432296,71.4591229,Complex
https://krisha.kz/a/show/1005582384,"1-комнатная квартира · 54.7 м² · 11/16 этаж, Коргалжынское шоссе 25/1 — Пересечение Коргалжинское шоссе и Айтматова",23500000,"домофон, видеонаблюдение",2.7,2017,"Нуринский район, Астана, Казахстан",Саржайлау,полностью,паркинг,совмещенный,Не указано,монолитный,1.0,11.0,16.0,54.7,Коргалжынское шоссе 25/1 — Пересечение Коргалжинское шоссе и Айтматова,51.1,71.38,51.2129299,71.3947579,Complex
https://krisha.kz/a/show/664449566,"4-комнатная квартира · 120 м² · 10/12 этаж, Нажимеденова 34/1 — Калдаякова",75000000,"домофон, видеонаблюдение",3.0,2020,"Алматинский район, Астана, Казахстан",Бейбарыс,полностью,паркинг,2 с/у и более,свежий ремонт,монолитный,4.0,10.0,12.0,120.0,Нажимеденова 34/1 — Калдаякова,51.15,71.5,51.1728973,71.3594164,Complex
https://krisha.kz/a/show/1009897790,"3-комнатная квартира · 67 м² · 6/6 этаж, Е319 2",34990000,"охрана, домофон",2.7,2014,"Есильский район, Астана, Казахстан",Family Town,полностью,паркинг,раздельный,"не новый, но аккуратный ремонт",кирпичный,3.0,6.0,6.0,67.0,Е319 2,51.12,71.43,51.0621895,71.4201898,Address
https://krisha.kz/a/show/1009320463,"2-комнатная квартира · 59 м² · 11/13 этаж, Отырар 18",28900000,видеонаблюдение,2.7,2010,"Байконурский район, Астана, Казахстан",Береке,полностью,Во дворе/не указано,совмещенный,"не новый, но аккуратный ремонт",кирпичный,2.0,11.0,13.0,59.0,Отырар 18,51.145,71.465,51.0978317,71.4215768,Complex
https://krisha.kz/a/show/1008725832,"2-комнатная квартира · 47.5 м² · 3/9 этаж, Мустафина 21 — Пересечение с ул.Мактумкулы",22499999,"домофон, видеонаблюдение",2.7,2007,"Алматинский район, Астана, Казахстан",Ак Дала,частично,паркинг,совмещенный,Не указано,монолитный,2.0,3.0,9.0,47.5,Мустафина 21 — Пересечение с ул.Мактумкулы,51.15,71.5,51.1572195,71.5116706,Complex
https://krisha.kz/a/show/1007497480,"2-комнатная квартира · 41 м² · 3/12 этаж, Култегин 4а",30500000,"домофон, видеонаблюдение",3.0,2025,"Нуринский район, Астана, Казахстан",Eleven,без мебели,паркинг,совмещенный,Не указано,монолитный,2.0,3.0,12.0,41.0,Култегин 4а,51.1,71.38,51.1264277,71.3726272,Complex
https://krisha.kz/a/show/1006474367,"3-комнатная квартира · 70.36 м² · 7/9 этаж, Е 915 12",42500000,"решетки на окнах, охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон, консьерж",3.0,2026,"Есильский район, Астана, Казахстан",Jetisu Satti,без мебели,паркинг,2 с/у и более,черновая отделка,кирпичный,3.0,7.0,9.0,70.36,Е 915 12,51.12,71.43,51.0859558,71.4667066,Complex
https://krisha.kz/a/show/1010516256,"2-комнатная квартира · 68.41 м², Е-779 32/1",39712005,"домофон, видеонаблюдение",2.85,2025,"Есильский район, Астана, Казахстан",Salt,без мебели,Во дворе/не указано,раздельный,Не указано,монолитный,2.0,6.0,11.0,68.41,Е-779 32/1,51.12,71.43,51.0919636,71.4379963,Address
https://krisha.kz/a/show/1009929837,"4-комнатная квартира · 134 м² · 4/7 этаж, Айтеке би 9",89000000,"домофон, видеонаблюдение",3.0,2021,"Нуринский район, Астана, Казахстан",Кристалл 2,без мебели,паркинг,совмещенный,Не указано,кирпичный,4.0,4.0,7.0,134.0,Айтеке би 9,51.1,71.38,51.1397579,71.3806846,Address
https://krisha.kz/a/show/1009369239,"1-комнатная квартира · 34.24 м² · 4/9 этаж, Туран 57/8 — Возле Барыс арены",27000000,"кодовый замок, видеонаблюдение, видеодомофон",3.0,2026,"Нуринский район, Астана, Казахстан",Arena Unity 2,без мебели,паркинг,совмещенный,черновая отделка,монолитный,1.0,4.0,9.0,34.24,Туран 57/8 — Возле Барыс арены,51.1,71.38,51.1,71.38,District
https://krisha.kz/a/show/760136234,"3-комнатная квартира · 80 м² · 3/6 этаж, Кенен Азербаева 6",40000000,домофон,2.7,2016,"Алматинский район, Астана, Казахстан",Панельный дом/Не указан,полностью,рядом охраняемая стоянка,раздельный,свежий ремонт,кирпичный,3.0,3.0,6.0,80.0,Кенен Азербаева 6,51.15,71.5,51.15,71.5,District
https://krisha.kz/a/show/1009387173,"3-комнатная квартира · 93.4 м² · 9/9 этаж, Е 509 9",62000000,"домофон, видеонаблюдение",2.7,2023,"Есильский район, Астана, Казахстан",Jetisu.Aqsu,полностью,Во дворе/не указано,2 с/у и более,Не указано,монолитный,3.0,9.0,9.0,93.4,Е 509 9,51.12,71.43,51.0851746,71.4627381,Complex
https://krisha.kz/a/show/1008589334,"5-комнатная квартира · 300 м² · 6 этаж, Умай Ана 8 — ГОРЯЧКА КЛУБНЫЙ ДОМ",265000000,"домофон, видеонаблюдение",3.0,2015,"Нуринский район, Астана, Казахстан",Comfort House,полностью,паркинг,совмещенный,Не указано,кирпичный,5.0,6.0,11.0,300.0,Умай Ана 8 — ГОРЯЧКА КЛУБНЫЙ ДОМ,51.1,71.38,51.1,71.38,District
https://krisha.kz/a/show/1006792727,"2-комнатная квартира · 72 м² · 3/9 этаж, Чингиза Айтматова 36/7 — Илияс омарова, сыганак",32000000,"домофон, видеонаблюдение",2.7,2016,"Есильский район, Астана, Казахстан",Жагалау 3,полностью,паркинг,раздельный,"не новый, но аккуратный ремонт",кирпичный,2.0,3.0,9.0,72.0,"Чингиза Айтматова 36/7 — Илияс омарова, сыганак",51.12,71.43,51.135865,71.3651772,Complex
https://krisha.kz/a/show/1002296349,"2-комнатная квартира · 43.2 м² · 7/7 этаж, Кабанбай батыра 75а",22000000,"домофон, кодовый замок, видеонаблюдение",2.902672158850866,2020,"Есильский район, Астана, Казахстан",Family Park,полностью,паркинг,совмещенный,свежий ремонт,кирпичный,2.0,7.0,7.0,43.2,Кабанбай батыра 75а,51.12,71.43,51.0847763,71.4010745,Address
https://krisha.kz/a/show/1002501203,"4-комнатная квартира · 125.47 м², Р. Кошкарбаева — К. Куанышбаева",84064900,"домофон, видеонаблюдение",3.0,2027,"Сарыаркинский район, Астана, Казахстан",Saryn,без мебели,Во дворе/не указано,2 с/у и более,Не указано,монолитный,4.0,6.0,11.0,125.47,Р. Кошкарбаева — К. Куанышбаева,51.117,71.565,51.1340678,71.5197521,Complex
https://krisha.kz/a/show/1004370401,"4-комнатная квартира · 149.83 м², ​Аль-Фараби 3/2",133348700,"домофон, видеонаблюдение",3.0,2026,"Есильский район, Астана, Казахстан",Capital Park. Art,без мебели,Во дворе/не указано,2 с/у и более,Не указано,монолитный,4.0,6.0,11.0,149.83,​Аль-Фараби 3/2,51.12,71.43,51.1022051,71.4502714,Complex
https://krisha.kz/a/show/1010220206,"2-комнатная квартира · 62.43 м², Е-899 7",54751110,"домофон, видеонаблюдение",3.0,2026,"Нуринский район, Астана, Казахстан",GreenLine. Garden,без мебели,Во дворе/не указано,совмещенный,Не указано,монолитный,2.0,6.0,11.0,62.43,Е-899 7,51.1,71.38,51.137134,71.3920762,Complex
https://krisha.kz/a/show/1000514625,"5-комнатная квартира · 209.63 м², ул. Е-314, 12",240026350,"домофон, видеонаблюдение",3.3,2026,"Есильский район, Астана, Казахстан",Family Gardens,без мебели,Во дворе/не указано,2 с/у и более,Не указано,монолитный,5.0,6.0,11.0,209.63,"ул. Е-314, 12",51.12,71.43,51.0682205,71.4250518,Complex
https://krisha.kz/a/show/1010588603,"2-комнатная квартира · 57.7 м² · 5/9 этаж, Б. Момушулы 18 — Б.Момышулы-Жумабаева‼️Срочно‼️",29000000,домофон,2.7,2010,"Алматинский район, Астана, Казахстан",Жастар,частично,паркинг,раздельный,"не новый, но аккуратный ремонт",кирпичный,2.0,5.0,9.0,57.7,Б. Момушулы 18,51.15,71.5,51.1554918,71.4391785,Complex
https://krisha.kz/a/show/762128357,"3-комнатная квартира · 89.2 м² · 11/18 этаж, Кенесары 4А",53990000,"охрана, домофон, видеонаблюдение, видеодомофон",3.0,2022,"Сарыаркинский район, Астана, Казахстан",Озен,частично,паркинг,2 с/у и более,свежий ремонт,монолитный,3.0,11.0,18.0,89.2,Кенесары 4А,51.17,71.41,51.2168143,71.3859474,Complex
https://krisha.kz/a/show/1009846624,"3-комнатная квартира · 70 м² · 5/9 этаж, мкр Уркер, E-181 3 — Айтматова Коргальджинское шоссе",34600000,"домофон, видеонаблюдение",2.8,2020,"Нуринский район, Астана, Казахстан",Femida,без мебели,паркинг,совмещенный,Не указано,кирпичный,3.0,5.0,9.0,70.0,"мкр Уркер, E-181 3 — Айтматова Коргальджинское шоссе",51.1,71.38,51.1,71.38,District
https://krisha.kz/a/show/1006792727,"2-комнатная квартира · 72 м² · 3/9 этаж, Чингиза Айтматова 36/7 — Илияс омарова, сыганак",32000000,"домофон, видеонаблюдение",2.7,2016,"Есильский район, Астана, Казахстан",Жагалау 3,полностью,паркинг,раздельный,"не новый, но аккуратный ремонт",кирпичный,2.0,3.0,9.0,72.0,"Чингиза Айтматова 36/7 — Илияс омарова, сыганак",51.12,71.43,51.135865,71.3651772,Complex
https://krisha.kz/a/show/1002296349,"2-комнатная квартира · 43.2 м² · 7/7 этаж, Кабанбай батыра 75а",22000000,"домофон, кодовый замок, видеонаблюдение",2.902672158850866,2020,"Есильский район, Астана, Казахстан",Family Park,полностью,паркинг,совмещенный,свежий ремонт,кирпичный,2.0,7.0,7.0,43.2,Кабанбай батыра 75а,51.12,71.43,51.0847763,71.4010745,Address
https://krisha.kz/a/show/1002501203,"4-комнатная квартира · 125.47 м², Р. Кошкарбаева — К. Куанышбаева",84064900,"домофон, видеонаблюдение",3.0,2027,"Сарыаркинский район, Астана, Казахстан",Saryn,без мебели,Во дворе/не указано,2 с/у и более,Не указано,монолитный,4.0,6.0,11.0,125.47,Р. Кошкарбаева — К. Куанышбаева,51.117,71.565,51.1340678,71.5197521,Complex
https://krisha.kz/a/show/1004370401,"4-комнатная квартира · 149.83 м², ​Аль-Фараби 3/2",133348700,"домофон, видеонаблюдение",3.0,2026,"Есильский район, Астана, Казахстан",Capital Park. Art,без мебели,Во дворе/не указано,2 с/у и более,Не указано,монолитный,4.0,6.0,11.0,149.83,​Аль-Фараби 3/2,51.12,71.43,51.1022051,71.4502714,Complex
https://krisha.kz/a/show/1010220206,"2-комнатная квартира · 62.43 м², Е-899 7",54751110,"домофон, видеонаблюдение",3.0,2026,"Нуринский район, Астана, Казахстан",GreenLine. Garden,без мебели,Во дворе/не указано,совмещенный,Не указано,монолитный,2.0,6.0,11.0,62.43,Е-899 7,51.1,71.38,51.137134,71.3920762,Complex
https://krisha.kz/a/show/1000514625,"5-комнатная квартира · 209.63 м², ул. Е-314, 12",240026350,"домофон, видеонаблюдение",3.3,2026,"Есильский район, Астана, Казахстан",Family Gardens,без мебели,Во дворе/не указано,2 с/у и более,Не указано,монолитный,5.0,6.0,11.0,209.63,"ул. Е-314, 12",51.12,71.43,51.0682205,71.4250518,Complex
https://krisha.kz/a/show/1010588603,"2-комнатная квартира · 57.7 м² · 5/9 этаж, Б. Момушулы 18 — Б.Момышулы-Жумабаева‼️Срочно‼️",29000000,домофон,2.7,2010,"Алматинский район, Астана, Казахстан",Жастар,частично,паркинг,раздельный,"не новый, но аккуратный ремонт",кирпичный,2.0,5.0,9.0,57.7,Б. Момушулы 18,51.15,71.5,51.1554918,71.4391785,Complex
https://krisha.kz/a/show/762128357,"3-комнатная квартира · 89.2 м² · 11/18 этаж, Кенесары 4А",53990000,"охрана, домофон, видеонаблюдение, видеодомофон",3.0,2022,"Сарыаркинский район, Астана, Казахстан",Озен,частично,паркинг,2 с/у и более,свежий ремонт,монолитный,3.0,11.0,18.0,89.2,Кенесары 4А,51.17,71.41,51.2168143,71.3859474,Complex
https://krisha.kz/a/show/1009846624,"3-комнатная квартира · 70 м² · 5/9 этаж, мкр Уркер, E-181 3 — Айтматова Коргальджинское шоссе",34600000,"домофон, видеонаблюдение",2.8,2020,"Нуринский район, Астана, Казахстан",Femida,без мебели,паркинг,совмещенный,Не указано,кирпичный,3.0,5.0,9.0,70.0,"мкр Уркер, E-181 3 — Айтматова Коргальджинское шоссе",51.1,71.38,51.1,71.38,District
https://krisha.kz/a/show/1005837212,"4-комнатная квартира · 117.58 м², Хусейн бен Талал 37",92300300,"домофон, видеонаблюдение",3.0,2026,"Есильский район, Астана, Казахстан",MOD Ultra,без мебели,Во дворе/не указано,2 с/у и более,Не указано,монолитный,4.0,6.0,11.0,117.58,Хусейн бен Талал 37,51.12,71.43,51.0792449,71.4294911,Complex
https://krisha.kz/a/show/698215344,"1-комнатная квартира · 40.77 м², Сагадат Нурмагамбетов 17",33676020,"домофон, видеонаблюдение",3.0,2026,"Сарыаркинский район, Астана, Казахстан",Auez,без мебели,Во дворе/не указано,совмещенный,Не указано,монолитный,1.0,6.0,11.0,40.77,Сагадат Нурмагамбетов 17,51.117,71.565,51.1136214,71.4819921,Complex
https://krisha.kz/a/show/1009860196,"2-комнатная квартира · 37 м² · 5/10 этаж, Калдаяков 26",25000000,домофон,2.8,2019,"Алматинский район, Астана, Казахстан","Баскару 2, 3, 4, 5",полностью,Во дворе/не указано,совмещенный,Не указано,кирпичный,2.0,5.0,10.0,37.0,Калдаяков 26,51.15,71.5,51.1131693,71.487562,Address
https://krisha.kz/a/show/1009193378,"1-комнатная квартира · 40.7 м² · 1/10 этаж, А.Бокейхана 15/1 — Бұхар жырау",30500000,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",3.0,2022,"Есильский район, Астана, Казахстан",Люксембург,полностью,паркинг,совмещенный,свежий ремонт,кирпичный,1.0,1.0,10.0,40.7,А.Бокейхана 15/1 — Бұхар жырау,51.12,71.43,51.1937718,71.4034759,Complex
https://krisha.kz/a/show/1007294705,"4-комнатная квартира · 120 м² · 8/9 этаж, Толе би 50 — ЕК-32",138000000,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",3.0,2021,"Есильский район, Астана, Казахстан",GreenLine.Headliner,полностью,паркинг,2 с/у и более,Не указано,монолитный,4.0,8.0,9.0,120.0,Толе би 50 — ЕК-32,51.12,71.43,51.1320885,71.3983317,Complex
https://krisha.kz/a/show/1003867248,"2-комнатная квартира · 50 м² · 12/16 этаж, Абикена Бектурова 11",39500000,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",2.65,2024,"Нуринский район, Астана, Казахстан",ONAI,полностью,паркинг,совмещенный,свежий ремонт,монолитный,2.0,12.0,16.0,50.0,Абикена Бектурова 11,51.1,71.38,51.129084,71.400691,Address
https://krisha.kz/a/show/1010551710,"1-комнатная квартира · 38 м² · 9/10 этаж, Илияс Омаров 23",30000000,"охрана, домофон, видеонаблюдение, видеодомофон, консьерж",2.5,2018,"Нуринский район, Астана, Казахстан",Аружан,полностью,паркинг,совмещенный,"не новый, но аккуратный ремонт",монолитный,1.0,9.0,10.0,38.0,Илияс Омаров 23,51.1,71.38,51.1396089,71.3698251,Complex
https://krisha.kz/a/show/1008711598,"4-комнатная квартира · 120 м² · 6/9 этаж, Ахмет Байтурсынулы 6",95000000,"домофон, видеонаблюдение",3.0,2023,"Алматинский район, Астана, Казахстан",Tamerlan,без мебели,паркинг,совмещенный,Не указано,монолитный,4.0,6.0,9.0,120.0,Ахмет Байтурсынулы 6,51.15,71.5,51.1212271,71.488253,Complex
https://krisha.kz/a/show/1010841837,"2-комнатная квартира · 40 м² · 8/12 этаж, E 15 16",33000000,"домофон, кодовый замок, видеонаблюдение, видеодомофон",3.0,2025,"Нуринский район, Астана, Казахстан",Baidaulet,полностью,паркинг,совмещенный,свежий ремонт,кирпичный,2.0,8.0,12.0,40.0,E 15 16,51.1,71.38,51.1274971,71.3650814,Address
https://krisha.kz/a/show/1008022499,"2-комнатная квартира · 70.1 м² · 5/9 этаж, Ахмет Байтурсынулы 6а",51000000,"домофон, кодовый замок, видеонаблюдение, видеодомофон",3.0,2023,"Алматинский район, Астана, Казахстан",Tamerlan,частично,паркинг,совмещенный,свежий ремонт,монолитный,2.0,5.0,9.0,70.1,Ахмет Байтурсынулы 6а,51.15,71.5,51.1212271,71.488253,Complex
